task_name,job_timestamp,run_id,reward,failure_category
fda-hard-cross-label-comparison,2026-07-02__20-12-21,upmmwVs,0.693216,unknown
fda-hard-cross-label-comparison,2026-07-02__20-12-21,upmmwVs,0.693216,missed_section_or_citation
fda-hard-cross-label-comparison,2026-07-02__20-12-21,upmmwVs,0.693216,missed_section_or_citation
fda-hard-cross-label-comparison,2026-07-02__20-12-21,upmmwVs,0.693216,unknown
fda-hard-cross-label-comparison,2026-07-02__20-12-21,upmmwVs,0.693216,unknown
fda-hard-long-label-retrieval,2026-07-02__17-23-15,e9Mmvk5,0.000000,missed_section_or_citation
fda-hard-long-label-retrieval,2026-07-02__17-23-15,e9Mmvk5,0.000000,unknown
fda-hard-long-label-retrieval,2026-07-02__17-23-15,e9Mmvk5,0.000000,unknown
fda-hard-long-label-retrieval,2026-07-02__17-23-15,e9Mmvk5,0.000000,missed_section_or_citation
fda-hard-long-label-retrieval,2026-07-02__17-23-15,e9Mmvk5,0.000000,unknown
fda-hard-long-label-retrieval,2026-07-02__17-23-15,e9Mmvk5,0.000000,unknown
fda-hard-long-label-retrieval,2026-07-02__17-23-15,e9Mmvk5,0.000000,missed_section_or_citation
fda-hard-long-label-retrieval,2026-07-02__17-23-15,e9Mmvk5,0.000000,unknown
fda-hard-long-label-retrieval,2026-07-02__17-23-15,e9Mmvk5,0.000000,unknown
fda-hard-long-label-retrieval,2026-07-02__17-23-15,e9Mmvk5,0.000000,missed_section_or_citation
fda-hard-long-label-retrieval,2026-07-02__17-23-15,e9Mmvk5,0.000000,unknown
fda-hard-long-label-retrieval,2026-07-02__17-23-15,e9Mmvk5,0.000000,unknown
fda-hard-long-label-retrieval,2026-07-02__17-23-15,e9Mmvk5,0.000000,missed_section_or_citation
fda-hard-long-label-retrieval,2026-07-02__17-23-15,e9Mmvk5,0.000000,unknown
fda-hard-long-label-retrieval,2026-07-02__17-23-15,e9Mmvk5,0.000000,unknown
fda-hard-long-label-retrieval,2026-07-02__17-23-15,e9Mmvk5,0.000000,missed_section_or_citation
fda-hard-long-label-retrieval,2026-07-02__17-23-15,e9Mmvk5,0.000000,unknown
fda-hard-long-label-retrieval,2026-07-02__17-23-15,e9Mmvk5,0.000000,unknown
fda-hard-long-label-retrieval,2026-07-02__17-23-15,e9Mmvk5,0.000000,missed_section_or_citation
fda-hard-long-label-retrieval,2026-07-02__17-23-15,e9Mmvk5,0.000000,unknown
fda-hard-long-label-retrieval,2026-07-02__17-23-15,e9Mmvk5,0.000000,numeric_dosage_error
fda-hard-long-label-retrieval,2026-07-02__17-23-15,e9Mmvk5,0.000000,missed_section_or_citation
fda-hard-long-label-retrieval,2026-07-02__17-23-15,e9Mmvk5,0.000000,unknown
fda-hard-long-label-retrieval,2026-07-02__17-23-15,e9Mmvk5,0.000000,numeric_dosage_error
fda-hard-long-label-retrieval,2026-07-02__17-56-14,FVTUPup,0.771979,unknown
fda-hard-long-label-retrieval,2026-07-02__17-56-14,FVTUPup,0.771979,unknown
fda-hard-long-label-retrieval,2026-07-02__17-56-14,FVTUPup,0.771979,unknown
fda-hard-long-label-retrieval,2026-07-02__17-56-14,FVTUPup,0.771979,unknown
fda-hard-long-label-retrieval,2026-07-02__17-56-14,FVTUPup,0.771979,unknown
fda-hard-long-label-retrieval,2026-07-02__17-56-14,FVTUPup,0.771979,unknown
fda-hard-long-label-retrieval,2026-07-02__17-56-14,FVTUPup,0.771979,unknown
fda-hard-long-label-retrieval,2026-07-02__17-56-14,FVTUPup,0.771979,unknown
fda-hard-long-label-retrieval,2026-07-02__17-56-14,FVTUPup,0.771979,unknown
fda-hard-long-label-retrieval,2026-07-02__17-56-14,FVTUPup,0.771979,unknown
fda-hard-long-label-retrieval,2026-07-02__17-56-14,FVTUPup,0.771979,unknown
fda-hard-long-label-retrieval,2026-07-02__17-56-14,FVTUPup,0.771979,unknown
fda-hard-long-label-retrieval,2026-07-02__17-56-14,FVTUPup,0.771979,unknown
fda-hard-long-label-retrieval,2026-07-02__17-56-14,FVTUPup,0.771979,unknown
fda-hard-long-label-retrieval,2026-07-02__17-56-14,FVTUPup,0.771979,unknown
fda-hard-long-label-retrieval,2026-07-02__17-56-14,FVTUPup,0.771979,unknown
fda-hard-long-label-retrieval,2026-07-02__17-56-14,FVTUPup,0.771979,unknown
fda-hard-long-label-retrieval,2026-07-02__17-56-14,FVTUPup,0.771979,unknown
fda-hard-long-label-retrieval,2026-07-02__17-56-14,FVTUPup,0.771979,unknown
fda-hard-long-label-retrieval,2026-07-02__17-56-14,FVTUPup,0.771979,unknown
fda-hard-long-label-retrieval,2026-07-02__17-56-14,FVTUPup,0.771979,unknown
fda-hard-long-label-retrieval,2026-07-02__17-56-14,FVTUPup,0.771979,missed_section_or_citation
fda-hard-long-label-retrieval,2026-07-02__17-56-14,FVTUPup,0.771979,missed_section_or_citation
fda-hard-long-label-retrieval,2026-07-02__17-56-14,FVTUPup,0.771979,unknown
fda-hard-long-label-retrieval,2026-07-02__17-56-14,FVTUPup,0.771979,unknown
fda-hard-long-label-retrieval,2026-07-02__17-56-14,FVTUPup,0.771979,unknown
fda-hard-long-label-retrieval,2026-07-02__17-56-14,FVTUPup,0.771979,unknown
fda-hard-long-label-retrieval,2026-07-02__17-56-14,FVTUPup,0.771979,numeric_dosage_error
fda-hard-long-label-retrieval,2026-07-02__17-56-14,FVTUPup,0.771979,numeric_dosage_error
fda-hard-long-label-retrieval,2026-07-02__17-56-14,FVTUPup,0.771979,numeric_dosage_error
fda-hard-long-label-retrieval,2026-07-02__17-56-14,FVTUPup,0.771979,unknown
fda-hard-long-label-retrieval,2026-07-02__17-56-14,FVTUPup,0.771979,missed_section_or_citation
fda-hard-long-label-retrieval,2026-07-02__17-56-14,FVTUPup,0.771979,missed_section_or_citation
fda-hard-long-label-retrieval,2026-07-02__17-56-14,FVTUPup,0.771979,unknown
fda-hard-long-label-retrieval,2026-07-02__17-56-14,FVTUPup,0.771979,numeric_dosage_error
fda-hard-long-label-retrieval,2026-07-02__19-19-02,4DjA8ii,0.741302,unknown
fda-hard-long-label-retrieval,2026-07-02__19-19-02,4DjA8ii,0.741302,unknown
fda-hard-long-label-retrieval,2026-07-02__19-19-02,4DjA8ii,0.741302,unknown
fda-hard-long-label-retrieval,2026-07-02__19-19-02,4DjA8ii,0.741302,unknown
fda-hard-long-label-retrieval,2026-07-02__19-19-02,4DjA8ii,0.741302,unknown
fda-hard-long-label-retrieval,2026-07-02__19-19-02,4DjA8ii,0.741302,unknown
fda-hard-long-label-retrieval,2026-07-02__19-19-02,4DjA8ii,0.741302,unknown
fda-hard-long-label-retrieval,2026-07-02__19-19-02,4DjA8ii,0.741302,unknown
fda-hard-long-label-retrieval,2026-07-02__19-19-02,4DjA8ii,0.741302,unknown
fda-hard-long-label-retrieval,2026-07-02__19-19-02,4DjA8ii,0.741302,unknown
fda-hard-long-label-retrieval,2026-07-02__19-19-02,4DjA8ii,0.741302,unknown
fda-hard-long-label-retrieval,2026-07-02__19-19-02,4DjA8ii,0.741302,unknown
fda-hard-long-label-retrieval,2026-07-02__19-19-02,4DjA8ii,0.741302,unknown
fda-hard-long-label-retrieval,2026-07-02__19-19-02,4DjA8ii,0.741302,unknown
fda-hard-long-label-retrieval,2026-07-02__19-19-02,4DjA8ii,0.741302,unknown
fda-hard-long-label-retrieval,2026-07-02__19-19-02,4DjA8ii,0.741302,unknown
fda-hard-long-label-retrieval,2026-07-02__19-19-02,4DjA8ii,0.741302,unknown
fda-hard-long-label-retrieval,2026-07-02__19-19-02,4DjA8ii,0.741302,unknown
fda-hard-long-label-retrieval,2026-07-02__19-19-02,4DjA8ii,0.741302,unknown
fda-hard-long-label-retrieval,2026-07-02__19-19-02,4DjA8ii,0.741302,unknown
fda-hard-long-label-retrieval,2026-07-02__19-19-02,4DjA8ii,0.741302,unknown
fda-hard-long-label-retrieval,2026-07-02__19-19-02,4DjA8ii,0.741302,unknown
fda-hard-long-label-retrieval,2026-07-02__19-19-02,4DjA8ii,0.741302,missed_section_or_citation
fda-hard-long-label-retrieval,2026-07-02__19-19-02,4DjA8ii,0.741302,missed_section_or_citation
fda-hard-long-label-retrieval,2026-07-02__19-19-02,4DjA8ii,0.741302,unknown
fda-hard-long-label-retrieval,2026-07-02__19-19-02,4DjA8ii,0.741302,unknown
fda-hard-long-label-retrieval,2026-07-02__19-19-02,4DjA8ii,0.741302,unknown
fda-hard-long-label-retrieval,2026-07-02__19-19-02,4DjA8ii,0.741302,unknown
fda-hard-long-label-retrieval,2026-07-02__19-19-02,4DjA8ii,0.741302,numeric_dosage_error
fda-hard-long-label-retrieval,2026-07-02__19-19-02,4DjA8ii,0.741302,numeric_dosage_error
fda-hard-long-label-retrieval,2026-07-02__19-19-02,4DjA8ii,0.741302,unknown
fda-hard-long-label-retrieval,2026-07-02__19-19-02,4DjA8ii,0.741302,numeric_dosage_error
fda-hard-long-label-retrieval,2026-07-02__19-19-02,4DjA8ii,0.741302,unknown
fda-hard-long-label-retrieval,2026-07-02__19-19-02,4DjA8ii,0.741302,unknown
fda-hard-long-label-retrieval,2026-07-02__19-19-02,4DjA8ii,0.741302,numeric_dosage_error
fda-hard-long-label-retrieval,2026-07-02__19-50-34,yima5xz,0.746250,unknown
fda-hard-long-label-retrieval,2026-07-02__19-50-34,yima5xz,0.746250,unknown
fda-hard-long-label-retrieval,2026-07-02__19-50-34,yima5xz,0.746250,unknown
fda-hard-long-label-retrieval,2026-07-02__19-50-34,yima5xz,0.746250,unknown
fda-hard-long-label-retrieval,2026-07-02__19-50-34,yima5xz,0.746250,unknown
fda-hard-long-label-retrieval,2026-07-02__19-50-34,yima5xz,0.746250,unknown
fda-hard-long-label-retrieval,2026-07-02__19-50-34,yima5xz,0.746250,unknown
fda-hard-long-label-retrieval,2026-07-02__19-50-34,yima5xz,0.746250,unknown
fda-hard-long-label-retrieval,2026-07-02__19-50-34,yima5xz,0.746250,unknown
fda-hard-long-label-retrieval,2026-07-02__19-50-34,yima5xz,0.746250,unknown
fda-hard-long-label-retrieval,2026-07-02__19-50-34,yima5xz,0.746250,unknown
fda-hard-long-label-retrieval,2026-07-02__19-50-34,yima5xz,0.746250,unknown
fda-hard-long-label-retrieval,2026-07-02__19-50-34,yima5xz,0.746250,unknown
fda-hard-long-label-retrieval,2026-07-02__19-50-34,yima5xz,0.746250,unknown
fda-hard-long-label-retrieval,2026-07-02__19-50-34,yima5xz,0.746250,unknown
fda-hard-long-label-retrieval,2026-07-02__19-50-34,yima5xz,0.746250,unknown
fda-hard-long-label-retrieval,2026-07-02__19-50-34,yima5xz,0.746250,unknown
fda-hard-long-label-retrieval,2026-07-02__19-50-34,yima5xz,0.746250,unknown
fda-hard-long-label-retrieval,2026-07-02__19-50-34,yima5xz,0.746250,unknown
fda-hard-long-label-retrieval,2026-07-02__19-50-34,yima5xz,0.746250,unknown
fda-hard-long-label-retrieval,2026-07-02__19-50-34,yima5xz,0.746250,unknown
fda-hard-long-label-retrieval,2026-07-02__19-50-34,yima5xz,0.746250,unknown
fda-hard-long-label-retrieval,2026-07-02__19-50-34,yima5xz,0.746250,missed_section_or_citation
fda-hard-long-label-retrieval,2026-07-02__19-50-34,yima5xz,0.746250,missed_section_or_citation
fda-hard-long-label-retrieval,2026-07-02__19-50-34,yima5xz,0.746250,unknown
fda-hard-long-label-retrieval,2026-07-02__19-50-34,yima5xz,0.746250,unknown
fda-hard-long-label-retrieval,2026-07-02__19-50-34,yima5xz,0.746250,unknown
fda-hard-long-label-retrieval,2026-07-02__19-50-34,yima5xz,0.746250,unknown
fda-hard-long-label-retrieval,2026-07-02__19-50-34,yima5xz,0.746250,numeric_dosage_error
fda-hard-long-label-retrieval,2026-07-02__19-50-34,yima5xz,0.746250,numeric_dosage_error
fda-hard-long-label-retrieval,2026-07-02__19-50-34,yima5xz,0.746250,unknown
fda-hard-long-label-retrieval,2026-07-02__19-50-34,yima5xz,0.746250,unknown
fda-hard-long-label-retrieval,2026-07-02__19-50-34,yima5xz,0.746250,missed_section_or_citation
fda-hard-long-label-retrieval,2026-07-02__19-50-34,yima5xz,0.746250,missed_section_or_citation
fda-hard-long-label-retrieval,2026-07-02__19-50-34,yima5xz,0.746250,unknown
fda-hard-long-label-retrieval,2026-07-02__19-50-34,yima5xz,0.746250,numeric_dosage_error
fda-hard-mixed-batch,2026-07-02__18-24-59,JiiW8Am,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__18-24-59,JiiW8Am,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__18-24-59,JiiW8Am,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__18-24-59,JiiW8Am,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__18-24-59,JiiW8Am,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__18-24-59,JiiW8Am,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__18-24-59,JiiW8Am,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__18-24-59,JiiW8Am,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__18-24-59,JiiW8Am,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__18-24-59,JiiW8Am,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__18-24-59,JiiW8Am,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__18-24-59,JiiW8Am,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__18-24-59,JiiW8Am,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__18-24-59,JiiW8Am,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__18-24-59,JiiW8Am,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__18-24-59,JiiW8Am,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__18-24-59,JiiW8Am,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__18-24-59,JiiW8Am,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__18-24-59,JiiW8Am,0.791333,missed_section_or_citation
fda-hard-mixed-batch,2026-07-02__18-24-59,JiiW8Am,0.791333,missed_section_or_citation
fda-hard-mixed-batch,2026-07-02__18-24-59,JiiW8Am,0.791333,missed_section_or_citation
fda-hard-mixed-batch,2026-07-02__18-24-59,JiiW8Am,0.791333,missed_section_or_citation
fda-hard-mixed-batch,2026-07-02__18-24-59,JiiW8Am,0.791333,missed_section_or_citation
fda-hard-mixed-batch,2026-07-02__18-24-59,JiiW8Am,0.791333,missed_section_or_citation
fda-hard-mixed-batch,2026-07-02__18-24-59,JiiW8Am,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__18-24-59,JiiW8Am,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__18-24-59,JiiW8Am,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__18-24-59,JiiW8Am,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__18-24-59,JiiW8Am,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__18-24-59,JiiW8Am,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__18-24-59,JiiW8Am,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__18-24-59,JiiW8Am,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__19-43-51,9YYwSZw,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__19-43-51,9YYwSZw,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__19-43-51,9YYwSZw,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__19-43-51,9YYwSZw,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__19-43-51,9YYwSZw,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__19-43-51,9YYwSZw,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__19-43-51,9YYwSZw,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__19-43-51,9YYwSZw,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__19-43-51,9YYwSZw,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__19-43-51,9YYwSZw,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__19-43-51,9YYwSZw,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__19-43-51,9YYwSZw,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__19-43-51,9YYwSZw,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__19-43-51,9YYwSZw,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__19-43-51,9YYwSZw,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__19-43-51,9YYwSZw,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__19-43-51,9YYwSZw,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__19-43-51,9YYwSZw,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__19-43-51,9YYwSZw,0.791333,missed_section_or_citation
fda-hard-mixed-batch,2026-07-02__19-43-51,9YYwSZw,0.791333,missed_section_or_citation
fda-hard-mixed-batch,2026-07-02__19-43-51,9YYwSZw,0.791333,missed_section_or_citation
fda-hard-mixed-batch,2026-07-02__19-43-51,9YYwSZw,0.791333,missed_section_or_citation
fda-hard-mixed-batch,2026-07-02__19-43-51,9YYwSZw,0.791333,missed_section_or_citation
fda-hard-mixed-batch,2026-07-02__19-43-51,9YYwSZw,0.791333,missed_section_or_citation
fda-hard-mixed-batch,2026-07-02__19-43-51,9YYwSZw,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__19-43-51,9YYwSZw,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__19-43-51,9YYwSZw,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__19-43-51,9YYwSZw,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__19-43-51,9YYwSZw,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__19-43-51,9YYwSZw,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__19-43-51,9YYwSZw,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__19-43-51,9YYwSZw,0.791333,unknown
fda-hard-mixed-batch,2026-07-02__20-30-20,crQahni,0.823042,unknown
fda-hard-mixed-batch,2026-07-02__20-30-20,crQahni,0.823042,unknown
fda-hard-mixed-batch,2026-07-02__20-30-20,crQahni,0.823042,unknown
fda-hard-mixed-batch,2026-07-02__20-30-20,crQahni,0.823042,unknown
fda-hard-mixed-batch,2026-07-02__20-30-20,crQahni,0.823042,unknown
fda-hard-mixed-batch,2026-07-02__20-30-20,crQahni,0.823042,unknown
fda-hard-mixed-batch,2026-07-02__20-30-20,crQahni,0.823042,unknown
fda-hard-mixed-batch,2026-07-02__20-30-20,crQahni,0.823042,unknown
fda-hard-mixed-batch,2026-07-02__20-30-20,crQahni,0.823042,unknown
fda-hard-mixed-batch,2026-07-02__20-30-20,crQahni,0.823042,unknown
fda-hard-mixed-batch,2026-07-02__20-30-20,crQahni,0.823042,unknown
fda-hard-mixed-batch,2026-07-02__20-30-20,crQahni,0.823042,unknown
fda-hard-mixed-batch,2026-07-02__20-30-20,crQahni,0.823042,unknown
fda-hard-mixed-batch,2026-07-02__20-30-20,crQahni,0.823042,unknown
fda-hard-mixed-batch,2026-07-02__20-30-20,crQahni,0.823042,unknown
fda-hard-mixed-batch,2026-07-02__20-30-20,crQahni,0.823042,unknown
fda-hard-mixed-batch,2026-07-02__20-30-20,crQahni,0.823042,unknown
fda-hard-mixed-batch,2026-07-02__20-30-20,crQahni,0.823042,missed_section_or_citation
fda-hard-mixed-batch,2026-07-02__20-30-20,crQahni,0.823042,missed_section_or_citation
fda-hard-mixed-batch,2026-07-02__20-30-20,crQahni,0.823042,missed_section_or_citation
fda-hard-mixed-batch,2026-07-02__20-30-20,crQahni,0.823042,missed_section_or_citation
fda-hard-mixed-batch,2026-07-02__20-30-20,crQahni,0.823042,missed_section_or_citation
fda-hard-mixed-batch,2026-07-02__20-30-20,crQahni,0.823042,missed_section_or_citation
fda-hard-mixed-batch,2026-07-02__20-30-20,crQahni,0.823042,unknown
